order_detail_id,order_date,product_id,customer_id,territory_id,sales_order_number,sales_order_line_number,quantity,unitprice_rupiah,totalprice_rupiah,totalcost_rupiah,shippingprice_rupiah,product_name,model_name,color,size_range,sub_category,category,customer_name,gender,maritalstatus,birthdate,customer_city,customer_country,origin_region,origin_country,origin_groups
SO44148-1,2016-09-03,310,28172.0,4,SO44148,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Charles Moore,M,M,1981-11-27,Burbank,United States,Southwest,United States,North America
SO44152-1,2016-09-04,346,11334.0,10,SO44152,1,1,47599860.0,47599860.0,26770162.0,1189997.0,"Mountain-100 Silver, 44",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Nicole Brown,F,M,1981-03-22,Stoke-on-Trent,United Kingdom,United Kingdom,United Kingdom,Europe
SO44153-1,2016-09-04,312,28168.0,4,SO44153,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Jacqueline Ward,F,M,1981-10-10,Long Beach,United States,Southwest,United States,North America
SO44154-1,2016-09-04,311,28181.0,1,SO44154,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Katherine Rodriguez,F,M,1980-03-06,Lebanon,United States,Northwest,United States,North America
SO44159-1,2016-09-05,311,28182.0,4,SO44159,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Fernando Turner,M,M,1980-09-05,Woodland Hills,United States,Southwest,United States,North America
SO44160-1,2016-09-05,312,28186.0,1,SO44160,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Jenny Wagner,F,M,1980-02-06,Beaverton,United States,Northwest,United States,North America
SO44162-1,2016-09-06,311,28185.0,4,SO44162,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Eric Alexander,M,M,1980-04-19,Burbank,United States,Southwest,United States,North America
SO44164-1,2016-09-06,310,28088.0,4,SO44164,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Marshall Lal,M,M,1999-04-28,Bellflower,United States,Southwest,United States,North America
SO44169-1,2016-09-07,311,28179.0,1,SO44169,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Billy Alvarez,M,S,1987-10-28,Beaverton,United States,Northwest,United States,North America
SO44170-1,2016-09-07,314,28183.0,4,SO44170,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Nicole Howard,F,M,1980-07-04,Burbank,United States,Southwest,United States,North America
SO44171-1,2016-09-07,313,28112.0,4,SO44171,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Savannah Evans,F,M,2000-07-22,Downey,United States,Southwest,United States,North America
SO44177-1,2016-09-09,350,11337.0,10,SO44177,1,1,47249860.0,47249860.0,26573322.0,1181247.0,"Mountain-100 Black, 44",Mountain-100,Black,42-46 CM,Mountain Bikes,Bikes,Jerome Romero,M,M,1981-09-21,Watford,United Kingdom,United Kingdom,United Kingdom,Europe
SO44178-1,2016-09-09,312,28097.0,4,SO44178,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Jennifer Barnes,F,S,1998-09-03,Chula Vista,United States,Southwest,United States,North America
SO44180-1,2016-09-09,347,11058.0,9,SO44180,1,1,47599860.0,47599860.0,26770162.0,1189997.0,"Mountain-100 Silver, 48",Mountain-100,Silver,48-52 CM,Mountain Bikes,Bikes,Marc Diaz,M,M,1974-04-27,Findon,Australia,Australia,Australia,Pacific
SO44190-1,2016-09-13,348,11061.0,9,SO44190,1,1,47249860.0,47249860.0,26573322.0,1181247.0,"Mountain-100 Black, 38",Mountain-100,Black,38-40 CM,Mountain Bikes,Bikes,Todd Gao,M,M,1974-02-27,Gold Coast,Australia,Australia,Australia,Pacific
SO44193-1,2016-09-14,312,28164.0,4,SO44193,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Gabrielle Coleman,F,M,1982-10-21,Lakewood,United States,Southwest,United States,North America
SO44197-1,2016-09-15,312,28096.0,4,SO44197,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Alexandra Stewart,F,M,1998-11-19,Berkeley,United States,Southwest,United States,North America
SO44198-1,2016-09-15,310,28150.0,4,SO44198,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Connor Chen,M,S,1984-11-06,Lincoln Acres,United States,Southwest,United States,North America
SO44203-1,2016-09-16,312,28149.0,4,SO44203,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,William Miller,M,M,1984-08-11,Lakewood,United States,Southwest,United States,North America
SO44206-1,2016-09-17,347,11250.0,10,SO44206,1,1,47599860.0,47599860.0,26770162.0,1189997.0,"Mountain-100 Silver, 48",Mountain-100,Silver,48-52 CM,Mountain Bikes,Bikes,Shannon Liu,F,M,1975-03-12,Woolston,United Kingdom,United Kingdom,United Kingdom,Europe
SO44207-1,2016-09-17,313,28162.0,4,SO44207,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Bruce Ward,M,M,1982-06-11,Grossmont,United States,Southwest,United States,North America
SO44212-1,2016-09-18,312,28170.0,4,SO44212,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Isabella Johnson,F,M,1981-01-21,Glendale,United States,Southwest,United States,North America
SO44215-1,2016-09-19,312,28180.0,1,SO44215,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Jerry Chander,M,S,1987-08-04,Bellingham,United States,Northwest,United States,North America
SO44216-1,2016-09-19,314,13560.0,8,SO44216,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Andres Shan,M,M,1989-08-16,Frankfurt am Main,Germany,Germany,Germany,Europe
SO44217-1,2016-09-19,310,28148.0,1,SO44217,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Jon Zhao,M,S,1984-02-19,Bremerton,United States,Northwest,United States,North America
SO44220-1,2016-09-19,345,11060.0,9,SO44220,1,1,47599860.0,47599860.0,26770162.0,1189997.0,"Mountain-100 Silver, 42",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Jon Zhou,M,M,1974-03-17,Warrnambool,Australia,Australia,Australia,Pacific
SO44224-1,2016-09-20,314,28166.0,4,SO44224,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Cassidy Coleman,F,M,1981-07-04,Coronado,United States,Southwest,United States,North America
SO44227-1,2016-09-21,349,28401.0,7,SO44227,1,1,47249860.0,47249860.0,26573322.0,1181247.0,"Mountain-100 Black, 42",Mountain-100,Black,42-46 CM,Mountain Bikes,Bikes,Maria Alexander,F,S,1985-12-04,Dunkerque,France,France,France,Europe
SO44228-1,2016-09-21,344,11333.0,10,SO44228,1,1,47599860.0,47599860.0,26770162.0,1189997.0,"Mountain-100 Silver, 38",Mountain-100,Silver,38-40 CM,Mountain Bikes,Bikes,Emily Miller,F,M,1982-07-10,Newcastle upon Tyne,United Kingdom,United Kingdom,United Kingdom,Europe
SO44233-1,2016-09-22,310,13841.0,10,SO44233,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Clayton Kumar,M,S,1994-01-04,York,United Kingdom,United Kingdom,United Kingdom,Europe
SO44234-1,2016-09-22,312,28184.0,4,SO44234,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Madison Russell,F,M,1980-06-10,Newport Beach,United States,Southwest,United States,North America
SO44240-1,2016-09-23,311,13580.0,8,SO44240,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Carol Xu,F,M,1966-07-18,Offenbach,Germany,Germany,Germany,Europe
SO44242-1,2016-09-23,313,28163.0,1,SO44242,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Rachel Washington,F,M,1982-03-11,Woodburn,United States,Northwest,United States,North America
SO44250-1,2016-09-25,312,28167.0,4,SO44250,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Samuel Hughes,M,S,1981-02-19,Los Angeles,United States,Southwest,United States,North America
SO44254-1,2016-09-26,314,28142.0,1,SO44254,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Willie Lin,M,S,1994-08-14,Ballard,United States,Northwest,United States,North America
SO44258-1,2016-09-27,310,13579.0,8,SO44258,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Alan Chen,M,M,1966-02-26,Ingolstadt,Germany,Germany,Germany,Europe
SO44259-1,2016-09-27,312,28171.0,1,SO44259,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Aidan Henderson,M,M,1981-10-16,Burien,United States,Northwest,United States,North America
SO44273-1,2016-09-30,311,28147.0,4,SO44273,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Omar Black,M,S,1984-07-18,Bellflower,United States,Southwest,United States,North America
SO44321-1,2016-10-01,311,28222.0,1,SO44321,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Eduardo Lewis,M,S,1977-01-05,W. Linn,United States,Northwest,United States,North America
SO44323-1,2016-10-01,344,11072.0,9,SO44323,1,1,47599860.0,47599860.0,26770162.0,1189997.0,"Mountain-100 Silver, 38",Mountain-100,Silver,38-40 CM,Mountain Bikes,Bikes,Casey Luo,F,S,1975-02-06,St. Leonards,Australia,Australia,Australia,Pacific
SO44325-1,2016-10-02,351,11095.0,9,SO44325,1,1,47249860.0,47249860.0,26573322.0,1181247.0,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Chad Kumar,M,S,1982-09-01,Port Macquarie,Australia,Australia,Australia,Pacific
SO44327-1,2016-10-03,314,28598.0,4,SO44327,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Wyatt Russell,M,M,1975-06-13,San Diego,United States,Southwest,United States,North America
SO44330-1,2016-10-03,312,28199.0,4,SO44330,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Alyssa Jones,F,S,1978-05-10,San Francisco,United States,Southwest,United States,North America
SO44333-1,2016-10-05,345,11343.0,10,SO44333,1,1,47599860.0,47599860.0,26770162.0,1189997.0,"Mountain-100 Silver, 42",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Arthur Carlson,M,M,1978-09-13,Oxon,United Kingdom,United Kingdom,United Kingdom,Europe
SO44337-1,2016-10-05,351,11097.0,9,SO44337,1,1,47249860.0,47249860.0,26573322.0,1181247.0,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Edwin Nara,M,M,1981-10-27,Warrnambool,Australia,Australia,Australia,Pacific
SO44344-1,2016-10-07,310,14427.0,10,SO44344,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Emmanuel Patel,M,M,1976-05-08,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO44345-1,2016-10-07,313,28200.0,4,SO44345,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Morgan Henderson,F,M,1978-03-10,Santa Monica,United States,Southwest,United States,North America
SO44351-1,2016-10-08,314,28271.0,4,SO44351,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Sean Gonzalez,M,S,1975-06-04,Beverly Hills,United States,Southwest,United States,North America
SO44355-1,2016-10-08,347,11093.0,9,SO44355,1,1,47599860.0,47599860.0,26770162.0,1189997.0,"Mountain-100 Silver, 48",Mountain-100,Silver,48-52 CM,Mountain Bikes,Bikes,Aimee He,F,M,1987-09-10,Wollongong,Australia,Australia,Australia,Pacific
SO44356-1,2016-10-08,345,11099.0,9,SO44356,1,1,47599860.0,47599860.0,26770162.0,1189997.0,"Mountain-100 Silver, 42",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Adam Ross,M,M,1981-03-08,Port Macquarie,Australia,Australia,Australia,Pacific
SO44359-1,2016-10-09,311,14525.0,10,SO44359,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Claudia Sun,F,M,1997-06-07,Gateshead,United Kingdom,United Kingdom,United Kingdom,Europe
SO44361-1,2016-10-09,310,13686.0,8,SO44361,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Peter Jai,M,M,1993-10-14,Dresden,Germany,Germany,Germany,Europe
SO44364-1,2016-10-09,348,11092.0,9,SO44364,1,1,47249860.0,47249860.0,26573322.0,1181247.0,"Mountain-100 Black, 38",Mountain-100,Black,38-40 CM,Mountain Bikes,Bikes,Cheryl Diaz,F,M,1987-05-06,East Brisbane,Australia,Australia,Australia,Pacific
SO44368-1,2016-10-10,314,14150.0,10,SO44368,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Billy Munoz,M,M,1979-02-21,Leeds,United Kingdom,United Kingdom,United Kingdom,Europe
SO44374-1,2016-10-11,310,14157.0,10,SO44374,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Willie Xu,M,S,1989-04-14,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO44375-1,2016-10-11,310,14183.0,10,SO44375,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Robyn Carlson,F,S,1973-10-17,Milton Keynes,United Kingdom,United Kingdom,United Kingdom,Europe
SO44379-1,2016-10-11,351,11080.0,9,SO44379,1,1,47249860.0,47249860.0,26573322.0,1181247.0,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Damien Chander,M,M,1979-07-17,Perth,Australia,Australia,Australia,Pacific
SO44381-1,2016-10-12,313,14191.0,10,SO44381,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Derrick Martin,M,M,1971-01-15,Reading,United Kingdom,United Kingdom,United Kingdom,Europe
SO44382-1,2016-10-12,347,11341.0,10,SO44382,1,1,47599860.0,47599860.0,26770162.0,1189997.0,"Mountain-100 Silver, 48",Mountain-100,Silver,48-52 CM,Mountain Bikes,Bikes,Randy Zeng,M,M,1956-08-21,Cheltenham,United Kingdom,United Kingdom,United Kingdom,Europe
SO44386-1,2016-10-12,312,28587.0,4,SO44386,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Xavier Harris,M,M,1974-02-24,Mill Valley,United States,Southwest,United States,North America
SO44387-1,2016-10-12,351,11096.0,9,SO44387,1,1,47249860.0,47249860.0,26573322.0,1181247.0,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Andrés Anand,M,M,1982-08-10,North Sydney,Australia,Australia,Australia,Pacific
SO44395-1,2016-10-13,314,28339.0,1,SO44395,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Sean Edwards,M,S,1998-07-22,Walla Walla,United States,Northwest,United States,North America
SO44400-1,2016-10-14,312,28588.0,4,SO44400,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Emma Griffin,F,M,1974-06-01,Torrance,United States,Southwest,United States,North America
SO44404-1,2016-10-16,314,28221.0,4,SO44404,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Isabella Rodriguez,F,M,1977-11-13,San Gabriel,United States,Southwest,United States,North America
SO44406-1,2016-10-16,313,28299.0,4,SO44406,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Jonathan Shan,M,S,1971-06-28,Grossmont,United States,Southwest,United States,North America
SO44407-1,2016-10-16,351,11077.0,9,SO44407,1,1,47249860.0,47249860.0,26573322.0,1181247.0,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Leah Ye,F,S,1977-09-19,Melton,Australia,Australia,Australia,Pacific
SO44408-1,2016-10-16,351,11103.0,9,SO44408,1,1,47249860.0,47249860.0,26573322.0,1181247.0,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Cassie Chande,F,S,1984-10-17,Darlinghurst,Australia,Australia,Australia,Pacific
SO44410-1,2016-10-17,310,28223.0,4,SO44410,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Jessica Davis,F,S,1977-07-07,Downey,United States,Southwest,United States,North America
SO44411-1,2016-10-17,312,28584.0,4,SO44411,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Rolando Smith,F,M,1974-05-03,Berkeley,United States,Southwest,United States,North America
SO44412-1,2016-10-17,349,11100.0,9,SO44412,1,1,47249860.0,47249860.0,26573322.0,1181247.0,"Mountain-100 Black, 42",Mountain-100,Black,42-46 CM,Mountain Bikes,Bikes,Latasha Navarro,F,S,1980-09-15,Cloverdale,Australia,Australia,Australia,Pacific
SO44413-1,2016-10-18,310,13606.0,8,SO44413,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Drew Sharma,M,M,1969-07-01,Frankfurt,Germany,Germany,Germany,Europe
SO44414-1,2016-10-18,311,28340.0,4,SO44414,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Lucas Butler,M,S,1998-10-06,Santa Cruz,United States,Southwest,United States,North America
SO44415-1,2016-10-18,312,28355.0,4,SO44415,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Carlos James,M,S,1985-09-14,Woodland Hills,United States,Southwest,United States,North America
SO44416-1,2016-10-18,345,11069.0,9,SO44416,1,1,47599860.0,47599860.0,26770162.0,1189997.0,"Mountain-100 Silver, 42",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Carolyn Navarro,F,S,1975-09-21,Gold Coast,Australia,Australia,Australia,Pacific
SO44421-1,2016-10-19,313,13607.0,8,SO44421,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Levi Rana,M,S,1969-04-05,Frankfurt am Main,Germany,Germany,Germany,Europe
SO44423-1,2016-10-19,313,28586.0,4,SO44423,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Gabriel Diaz,M,M,1974-07-23,Lemon Grove,United States,Southwest,United States,North America
SO44426-1,2016-10-20,314,13770.0,8,SO44426,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Gerald Moreno,M,M,1988-07-26,Frankfurt,Germany,Germany,Germany,Europe
SO44427-1,2016-10-20,314,14146.0,10,SO44427,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Toni Sara,F,M,1979-07-22,Gateshead,United Kingdom,United Kingdom,United Kingdom,Europe
SO44428-1,2016-10-20,313,28362.0,4,SO44428,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Kaylee Sanchez,F,S,1985-05-13,Novato,United States,Southwest,United States,North America
SO44429-1,2016-10-20,314,28583.0,1,SO44429,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 56",Road-150,Red,54-58 CM,Road Bikes,Bikes,Ryan Long,M,M,1974-02-25,Walla Walla,United States,Northwest,United States,North America
SO44433-1,2016-10-21,312,28270.0,1,SO44433,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Samuel Long,M,S,1975-03-26,Walla Walla,United States,Northwest,United States,North America
SO44435-1,2016-10-22,312,28573.0,1,SO44435,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Tyrone Gill,M,S,1994-04-09,Burien,United States,Northwest,United States,North America
SO44436-1,2016-10-22,322,26630.0,6,SO44436,1,1,9787375.0,9787375.0,5784048.0,244685.0,"Road-650 Red, 60",Road-650,Red,60-62 CM,Road Bikes,Bikes,Vanessa Powell,F,M,1980-03-15,Shawnee,Canada,Canada,Canada,North America
SO44437-1,2016-10-22,344,11076.0,9,SO44437,1,1,47599860.0,47599860.0,26770162.0,1189997.0,"Mountain-100 Silver, 38",Mountain-100,Silver,38-40 CM,Mountain Bikes,Bikes,Blake Anderson,M,S,1977-07-13,Wollongong,Australia,Australia,Australia,Pacific
SO44439-1,2016-10-23,310,14195.0,10,SO44439,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Clinton Blanco,M,S,1970-05-04,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO44444-1,2016-10-25,311,13697.0,8,SO44444,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 44",Road-150,Red,42-46 CM,Road Bikes,Bikes,Jésus Munoz,M,S,1991-06-24,Offenbach,Germany,Germany,Germany,Europe
SO44449-1,2016-10-27,312,28293.0,4,SO44449,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 48",Road-150,Red,48-52 CM,Road Bikes,Bikes,Shelby Cox,F,S,1974-02-15,Santa Monica,United States,Southwest,United States,North America
SO44450-1,2016-10-27,310,28294.0,4,SO44450,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 62",Road-150,Red,60-62 CM,Road Bikes,Bikes,Alexis Jenkins,F,S,1974-08-04,Long Beach,United States,Southwest,United States,North America
SO44451-1,2016-10-27,313,28295.0,1,SO44451,1,1,50095780.0,50095780.0,30398119.0,1252395.0,"Road-150 Red, 52",Road-150,Red,48-52 CM,Road Bikes,Bikes,Wyatt Collins,M,M,1974-02-21,Lebanon,United States,Northwest,United States,North America
SO44467-1,2016-10-29,346,11070.0,9,SO44467,1,1,47599860.0,47599860.0,26770162.0,1189997.0,"Mountain-100 Silver, 44",Mountain-100,Silver,42-46 CM,Mountain Bikes,Bikes,Willie Raji,M,M,1975-04-05,Sunbury,Australia,Australia,Australia,Pacific
SO44468-1,2016-10-29,351,11075.0,9,SO44468,1,1,47249860.0,47249860.0,26573322.0,1181247.0,"Mountain-100 Black, 48",Mountain-100,Black,48-52 CM,Mountain Bikes,Bikes,Felicia Jimenez,F,S,1977-11-16,Bendigo,Australia,Australia,Australia,Pacific
